tarih,sehir,sehir_id,kosu_no,kosu_sira,kazanan_mi,at_id,at_yas,kilo,jokey_id,sahip_id,antrenor_id,derece,ganyan_orani
08/10/2024,Adana,3,1,4,0,SAKARBAŞI KIZI(10) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,54 +1.40 Fazla Kilo,A.H.BAYAR AP Apranti,AHMET ÇELİK,S.BECENE,1.29.47,1.55
08/10/2024,Adana,3,1,5,0,SAHAVET(9) DB Dilinin bağlanacağını ifade eder.,3y k d,57,N.DEMİR,MELİS KURTEL EMİN,C.DEMİR,1.29.62,4.0
08/10/2024,Adana,3,1,6,0,SARAÇÇEŞME(11) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k d,57,E.ÇİZİK,MEHMET NUR BECENE,S.BECENE,1.30.94,18.7
08/10/2024,Adana,3,1,7,0,TELVE(12) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,57 +0.40 Fazla Kilo,S.KAPLAN,AHMET KORKMAZ,A.E.KARAKURT,1.31.53,34.55
08/10/2024,Adana,3,1,8,0,NARİN ÇİTA(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y k d,53,E.ATLAMAZ AP Apranti,HÜSEYİN SARIDAL,S.POLAT,1.35.02,73.95
08/10/2024,Adana,3,1,9,0,İFAKAT(4) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a d,57 +0.30 Fazla Kilo,V.DEMİR,ERKUTAY ÖZYURTERİ,E.KARATAŞ,1.35.21,23.6
08/10/2024,Adana,3,1,10,0,ELVAN GÜZELİ(3) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,53 +0.80 Fazla Kilo,M.KIYAK AP Apranti,AHMET POLAT,AYC.POLAT,1.37.20,36.8
08/10/2024,Adana,3,1,11,0,RECAR(8) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,53,M.AKDAĞ AP Apranti,MUSTAFA TUNCAY,Y.TUNCAY,1.40.48,72.6
08/10/2024,Adana,3,1,,0,HATUNANA(1) (Koşmaz),3y d d,57,F.S.M.SANSAR AP Apranti,FERİDE TURAN,H.TURAN,Koşmaz,
08/10/2024,Adana,3,2,1,1,GÖRKEM KAPTAN(5) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"59,5",M.S.ÇELİK,SERDAL ADALI,K.ARDA,2.25.78,1.45
08/10/2024,Adana,3,2,2,0,BLENDE RENDE(1) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y a a,60 +0.20 Fazla Kilo,K.DEMİREL AP Apranti,MEHMET CAHİT MALKOÇ,O.GİRİŞKİN,2.26.75,3.95
08/10/2024,Adana,3,2,3,0,SERİN ÇOCUK(7) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,56,İ.AKYAVUZ,EMRAH GENÇ,HÜS.TEKİNALP,2.27.60,5.35
08/10/2024,Adana,3,2,4,0,AEGEAN TOUCH(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,56 +0.50 Fazla Kilo,İSM.YILDIRIM AP Apranti,GÜNSEN SOYUPAK,C.DEMİR,2.27.66,15.5
08/10/2024,Adana,3,2,5,0,GÖKHAN BABAM(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,58 +0.10 Fazla Kilo,F.R.BEBEK,HASAN AKBULUT,M.Y.AKKEYİK,2.27.73,26.45
08/10/2024,Adana,3,2,6,0,AMADIS(2) K Kulaklık takılacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder.,6y d g,58,F.S.M.SANSAR AP Apranti,MÜGE DİNÇ,V.TEKİN,2.30.35,18.8
08/10/2024,Adana,3,2,7,0,SPEED LANE(4) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,57,M.N.SUNKAR AP Apranti,SEDAT YILDIRIM,E.KARATAŞ,2.39.97,13.8
08/10/2024,Adana,3,3,1,1,OBRIGADO(5) K Kulaklık takılacağını ifade eder.,2y d d,57,Ö.YILDIRIM,EDA BALKAROĞLU,Y.MİSDİK,1.23.57,2.65
08/10/2024,Adana,3,3,2,0,FIRE OF DARKNESS(1) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. ÖG Start makinasına önden giriş yapacağını ifade eder.,2y d d,60,İ.AKYAVUZ,HASAN KOÇYİĞİT,A.E.KARAKURT,1.23.96,4.2
08/10/2024,Adana,3,3,3,0,HIZLI GÖR(4) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57 +0.50 Fazla Kilo,E.ÇANKAYA,HAKAN BARIŞ,M.Y.KILINÇ,1.24.23,5.9
08/10/2024,Adana,3,3,4,0,GOOD FALLS(3) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d d,57,M.AKYAVUZ,MÜZEYYEN KARABULUT,F.SERİNTÜRK,1.25.03,2.15
08/10/2024,Adana,3,3,5,0,TOUCHTHELİNE(2) K Kulaklık takılacağını ifade eder.,2y d d,56,F.S.M.SANSAR AP Apranti,DİNÇER KARABULUT,F.SERİNTÜRK,1.25.56,2.15
08/10/2024,Adana,3,3,6,0,PARİSLİ(7) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,54 +2.00 Fazla Kilo,F.R.BEBEK,SERHAT ŞAHİN,Y.UÇAR,1.27.65,21.3
08/10/2024,Adana,3,3,7,0,PARSAK GÜZELİ(6) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57,E.SİNCAN,SELAMİ KIZILKAYA,Y.TUNCAY,1.30.69,22.2
08/10/2024,Adana,3,4,1,1,ASİLASLAN(1) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y a a,58,F.ÇETİNBAŞ AP Apranti,SERPİL AKAN,M.Y.KILINÇ,2.24.37,2.85
08/10/2024,Adana,3,4,2,0,MİNİK ANNE(6) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d k,53 +0.20 Fazla Kilo,M.BAYIR,ALPER ÖZTAŞ,Y.YILDIZ,2.24.50,1.7
08/10/2024,Adana,3,4,3,0,BEYAZ GÖLGE(4) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a k,56,İ.AKYAVUZ,MUSTAFA KAPLAN,A.TOPRAK,2.24.63,6.3
08/10/2024,Adana,3,4,4,0,GÖL LALEM(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. GKR Göz koruyucu takılacağını ifade eder.,4y a k,59,N.DEMİR,RAMAZAN KOCAAĞAÇ,Z.YILMAZ,2.25.23,14.95
08/10/2024,Adana,3,4,5,0,ÇAĞLAYAN(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k a,55 +1.50 Fazla Kilo,H.ÇİZİK,MUSTAFA TÜZÜN,Ş.AYDEMİR,2.25.65,20.95
08/10/2024,Adana,3,4,6,0,MAMACİTA BONİTA(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k k,52 +2.00 Fazla Kilo,F.S.M.SANSAR AP Apranti,MİTHAT KATI,B.TANRIKULU,2.27.42,7.5
08/10/2024,Adana,3,4,,0,BENZEMA(3) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. (Koşmaz),4y k a,58,M.AKYAVUZ,MEHMET TAHİR AKIL,T.ÇİZİK,Koşmaz,
08/10/2024,Adana,3,5,1,1,TALETELLER(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,"55,5",F.S.M.SANSAR AP Apranti,V.HAKAN KELEŞ,S.EREN,1.52.01,2.9
08/10/2024,Adana,3,5,2,0,TRAINER FATHER(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,55 +0.30 Fazla Kilo,M.KIYAK AP Apranti,HACİRE KAYA,A.DİNÇ,1.52.02,29.75
08/10/2024,Adana,3,5,3,0,SILENCE OF REALITY(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,59,F.ÇETİN AP Apranti,ERHAN YILDIZ,R.TAŞDELEN,1.52.51,5.2
08/10/2024,Adana,3,5,4,0,EXCITED GIRL(4) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,"58,5",E.ÇANKAYA,ENGİN YÜZÜNCÜOĞLU,S.ALTUNBAŞ,1.52.94,4.6
08/10/2024,Adana,3,5,5,0,LORD MARTIN(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"57,5",E.ÇİZİK,CİHAT GÜROĞLU,S.ALTUNDAĞ,1.53.09,6.95
08/10/2024,Adana,3,5,6,0,YAVUZERİM(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. GKR Göz koruyucu takılacağını ifade eder.,3y d g,"57,5",M.KESKİN,ALİ YAVUZ,İ.KÖROĞLU,1.53.27,6.95
08/10/2024,Adana,3,5,7,0,DOĞAN UMUT(11) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y d e,"56,5 +0.60 Fazla Kilo",A.C.BİNİZETOĞLU,EYYUP ÜNLÜ,AH.KORKMAZ,1.53.62,16.4
08/10/2024,Adana,3,5,8,0,BY CURA(9),3y k e,54 +1.30 Fazla Kilo,M.N.SUNKAR AP Apranti,SERDAL BİÇER,A.KARAKUŞ,1.56.08,11.15
08/10/2024,Adana,3,5,9,0,FAST MAN(12) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,56 +0.40 Fazla Kilo,V.DEMİR,CEMAL DURMAZ,A.ÇİFTÇİ,1.56.87,18.55
08/10/2024,Adana,3,5,10,0,SON GLADYATÖR(8) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y d e,50 +1.70 Fazla Kilo,E.ATLAMAZ AP Apranti,ÜMİT KOCAAĞAÇ,Z.YILMAZ,1.57.76,55.8
08/10/2024,Adana,3,5,11,0,WINGLISS WIND(10) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,57 +0.10 Fazla Kilo,S.KAPLAN,MEHMET YILDIZ,Y.UÇAR,1.58.94,23.55
08/10/2024,Adana,3,5,,0,HUNTER CAVALRY(2) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. (Koşmaz),3y d e,56,M.A.AKGÖBEK AP Apranti,EMRAH GENÇ,HÜS.TEKİNALP,Koşmaz,
08/10/2024,Adana,3,6,1,1,SEMENDİN GÜCÜ(9) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,57 +0.10 Fazla Kilo,F.R.BEBEK,SERHAT ŞAHİN,Y.UÇAR,1.27.08,2.65
08/10/2024,Adana,3,6,2,0,ACAYİP(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a d,57 +0.20 Fazla Kilo,MU.DEMİR,SIRAÇ DEMİR,M.TEK,1.28.13,22.45
08/10/2024,Adana,3,6,3,0,KUZEYIŞIKLARI(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,57 +1.00 Fazla Kilo,İ.KATI,HAKKI BAY,M.TEK,1.28.21,12.95
08/10/2024,Adana,3,6,4,0,GÜLSEBAHAT(5) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a d,57,İ.AKYAVUZ,ABDULKADİR TOPRAK,H.ÇALI,1.28.50,4.65
08/10/2024,Adana,3,6,5,0,MAHİDENUR(8) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,53 +0.40 Fazla Kilo,M.A.AKGÖBEK AP Apranti,EMRAH GENÇ,HÜS.TEKİNALP,1.28.59,31.55
08/10/2024,Adana,3,6,6,0,AKDENİZ GÜLÜ(2) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,57,H.ÇİZİK,MURAT ÇELİK,M.DEMİROL,1.29.01,2.6
08/10/2024,Adana,3,6,7,0,TAN VAKTİ(10) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,57 +0.10 Fazla Kilo,M.S.ÇELİK,BEKİR ÖZÇETE,C.B.SERİNER,1.31.53,11.2
08/10/2024,Adana,3,6,8,0,ZARIFYON(11) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,57 +0.10 Fazla Kilo,N.DEMİR,ALİ RIZA KÖSEALİ,HÜS.TEKİNALP,1.31.89,25.85
08/10/2024,Adana,3,6,9,0,GÜLKÜBRA(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,53,E.ATLAMAZ AP Apranti,MEHMET UÇAR,Y.UÇAR,1.33.27,33.95
08/10/2024,Adana,3,6,10,0,ZÜMRACIK(12) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,57,V.DEMİR,HÜSEYİN KIRBAŞ,E.KARATAŞ,1.36.98,45.85
08/10/2024,Adana,3,6,11,0,DORUBELLA(3) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k d,53 +0.70 Fazla Kilo,M.KIYAK AP Apranti,ABDULLAH BALKU,A.GÜVEN,1.43.86,33.75
08/10/2024,Adana,3,6,,0,KIRMIZI BİBER(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. (Koşmaz),3y a d,53,F.S.M.SANSAR AP Apranti,SERDAR DOĞAN,SER.DOĞAN,Koşmaz,
08/10/2024,Adana,3,7,1,1,KATI ZAMANI(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,60,S.KAYA,MUSTAFA KATI,SER.DOĞAN,1.26.30,1.2
08/10/2024,Adana,3,7,2,0,TUMBUL ENES(5) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,H.ÇİZİK,ALİ ŞAHİN,M.A.ÇİÇEK,1.26.72,24.35
08/10/2024,Adana,3,7,3,0,MÜKREMİN(3) KG Kapalı gözlük takılacağını ifade eder.,3y k e,57,M.S.ÇELİK,ERKAN DOĞAN,M.A.İNCESOY,1.26.77,19.45
08/10/2024,Adana,3,7,4,0,GÖKÇEYOL(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,55 +1.80 Fazla Kilo,M.AKYAVUZ,ENVER YILDIZ,B.TANRIKULU,1.26.86,9.3
08/10/2024,Adana,3,7,5,0,BALAK GAZİ(9) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a e,57,İ.AKYAVUZ,EKREM BİRDEN,A.TOPRAK,1.27.05,32.7
08/10/2024,Adana,3,7,6,0,KARARTI(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,Ö.YILDIRIM,HÜSEYİN FELHAN,AYC.POLAT,1.27.06,6.9
08/10/2024,Adana,3,7,7,0,ASELİM(6) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,55,E.ATLAMAZ AP Apranti,KUTBETTİN SAÇAN,RES.KAYA,1.27.32,54.8
08/10/2024,Adana,3,7,8,0,ÖZGÜR RUH(4) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y k e,57 +0.30 Fazla Kilo,E.ÇANKAYA,MURATCAN KANAR,S.DEMİR,1.28.69,15.8
08/10/2024,Adana,3,7,9,0,SAMSUNLU CAN(10) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y k g,57,F.S.M.SANSAR AP Apranti,MEHMET DOĞAN,A.DİNÇ,1.29.43,103.75
08/10/2024,Adana,3,7,10,0,EMRAH ABİ(11) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,E.ÇİZİK,MEHMET TOY,S.BECENE,1.29.49,51.15
08/10/2024,Adana,3,7,11,0,GÜZELNİSA(8) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,55,M.A.AKGÖBEK AP Apranti,YILMAZ TANRISEVER,RES.KAYA,1.35.75,30.55
08/10/2024,Adana,3,8,1,1,DEDE YALAZ(2) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y k a,59,V.DEMİR,ABDULVAHAP TOPRAK,A.TOPRAK,1.17.70,4.6
08/10/2024,Adana,3,8,2,0,BABA BALIKHAN(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y k a,55 +2.00 Fazla Kilo,F.ÇETİN AP Apranti,FETİ DAĞ,S.BECENE,1.17.87,2.9
08/10/2024,Adana,3,8,3,0,ALDA GÖR(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y a a,62,Ö.YILDIRIM,SÜPHİ KORKMAZ,K.KORKMAZ,1.17.98,2.05
08/10/2024,Adana,3,8,4,0,SULEIMAN(3) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,8y k a,59,M.S.ÇELİK,ÖMERCAN EROĞLU,S.DEMİR,1.17.99,9.25
08/10/2024,Adana,3,8,5,0,NEZENGÜL(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a k,56,M.N.SUNKAR AP Apranti,İSMAİL ULAŞ,M.A.İNCESOY,1.19.20,48.8
08/10/2024,Adana,3,8,6,0,YOLLARAZ(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,8y k a,55,E.ÇİZİK,MEHMET NUR BECENE,S.BECENE,1.20.12,13.65
08/10/2024,Adana,3,8,7,0,KIRMIZI BAŞLIKLI KIZ(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,5y a k,57,H.ÇİZİK,ŞEREF AĞRI,Ş.AYDEMİR,1.20.27,10.5
08/10/2024,Adana,3,9,1,1,MÜREKKEP YÜREK(8) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,53,E.ATLAMAZ AP Apranti,MÜSLÜM BAKAY,T.ÇİZİK,1.26.89,43.6
08/10/2024,Adana,3,9,2,0,İNCİYİM(1) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,58,M.N.SUNKAR AP Apranti,ERKAN DOĞAN,M.A.İNCESOY,1.27.22,2.3
08/10/2024,Adana,3,9,3,0,SİYAH FIRTINA(9) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,57,M.AKYAVUZ,F.SEDAT DAĞYUDAN,AH.KORKMAZ,1.28.15,3.0
08/10/2024,Adana,3,9,4,0,IŞIK PERİ(5) KG Kapalı gözlük takılacağını ifade eder.,3y a d,57 +0.20 Fazla Kilo,E.ÇANKAYA,İBRAHİM ÇELİK,Y.TUNCAY,1.28.69,19.35
08/10/2024,Adana,3,9,5,0,UÇACAKSIN(11) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a d,57,N.DEMİR,KUTBETTİN SAÇAN,S.BECENE,1.28.73,18.35
08/10/2024,Adana,3,9,6,0,DEMETERİM(4) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a d,57,M.S.ÇELİK,İSMAİL BOZKURT,V.TEKİN,1.28.82,4.7
08/10/2024,Adana,3,9,7,0,MİZGİNKIZ(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,54 +2.00 Fazla Kilo,F.ÇETİNBAŞ AP Apranti,EYYÜP AYDINLIKTA,S.BECENE,1.28.88,64.1
08/10/2024,Adana,3,9,8,0,AKKRALİÇE(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k d,57 +0.10 Fazla Kilo,S.KAPLAN,M.BOZAN UÇAR,Z.YILMAZ,1.28.90,6.6
08/10/2024,Adana,3,9,9,0,KÜÇÜK OFİON(6) K Kulaklık takılacağını ifade eder.,3y a d,57,İ.AKYAVUZ,MEHMET DOĞAN,R.TAŞDELEN,1.29.17,33.55
08/10/2024,Adana,3,9,10,0,BOZOVALI KIZ(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,53 +0.20 Fazla Kilo,M.KIYAK AP Apranti,AHMET URAL,A.GÜVEN,1.33.24,97.3
08/10/2024,Adana,3,9,11,0,ZEYNEP ADA(12) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,57 +0.10 Fazla Kilo,V.DEMİR,ERKUTAY ÖZYURTERİ,E.KARATAŞ,1.34.24,54.7
08/10/2024,Adana,3,9,12,0,TUMBUL HİRA(10) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,57,E.SİNCAN,CEMİL AKDÖNER,A.KARAKUŞ,Derecesiz,103.0
08/10/2024,Adana,3,10,1,1,ASAF BABA(6) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,59,M.KESKİN,BİROL SÖKMEN,Y.UÇAR,2.17.05,9.55
08/10/2024,Adana,3,10,2,0,MENEMEN(8) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,54,F.S.M.SANSAR AP Apranti,HASAN AKBULUT,M.Y.AKKEYİK,2.17.13,3.5
08/10/2024,Adana,3,10,3,0,HADİOĞLU(12) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,"54,5",E.SİNCAN,BEYHAN HADİOĞLU,İ.KÖROĞLU,2.17.15,12.6
08/10/2024,Adana,3,10,4,0,TRAKUS(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,4y k a,"62,5",M.AKYAVUZ,MEHMET AKDEMİR,At Sahibi HÜSEYİN ATAŞ,2.17.47,7.85
08/10/2024,Adana,3,10,5,0,SULTANBEŞİR(7) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y a a,"58,5",M.KIYAK AP Apranti,BEŞİR KAYA,A.DİNÇ,2.17.51,13.95
08/10/2024,Adana,3,10,6,0,ATEŞ AYAZ(1) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y a a,63,E.ÇANKAYA,GİZEM ÇAKMAKOĞLU,Y.TUNCAY,2.18.39,5.4
08/10/2024,Adana,3,10,7,0,TAŞUCU(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,"58,5",İSM.YILDIRIM AP Apranti,NAMIK TURAN,A.ÇİFTÇİ,2.18.45,6.15
08/10/2024,Adana,3,10,8,0,ÖNDER(3) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,"59,5",M.N.SUNKAR AP Apranti,CELAL AKIL,H.ÇALI,2.18.92,6.15
08/10/2024,Adana,3,10,9,0,TARSUS ŞELALESİ(9) K Kulaklık takılacağını ifade eder.,6y k a,"59,5",B.KILINÇ,TUNCAY YILMAZ,MER.ŞİMŞEK,2.19.68,11.25
08/10/2024,Adana,3,10,10,0,KRAL ÇEKO(5) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,7y k a,"59,5",M.A.AKGÖBEK AP Apranti,KADRİ FELHAN,AYC.POLAT,2.21.44,69.0
